74B57E	L	zte corporation
74B587	L	Apple, Inc.
74B6B6	L	eero inc.
74B725	L	Huawei Device Co., Ltd.
74B7B3	L	Shenzhen YOUHUA Technology Co., Ltd
74B7E6	L	Zegna-Daidong Limited
74B80F	L	Zipline International Inc.
74B839	L	Texas Instruments
74B8A8	L	HUAWEI TECHNOLOGIES CO.,LTD
74B91E	L	Nanjing Bestway Automation System Co., Ltd
74B9EB	L	JinQianMao Technology Co.,Ltd.
74BADB	L	Longconn Electornics(shenzhen)Co.,Ltd
74BBD3	L	Shenzhen xeme Communication Co., Ltd.
74BC6B	L	Intel Corporate
74BE08	L	ATEK Products, LLC
74BEF3	L	Motorola Mobility LLC, a Lenovo Company
74BFA1	L	HYUNTECK
74BFB7	L	Nusoft Corporation
74BFC0	L	CANON INC.
74C14F	L	HUAWEI TECHNOLOGIES CO.,LTD
74C17D	L	Infinix mobility limited
74C17E	L	LG Electronics
74C246	L	Amazon Technologies Inc.
74C330	L	SHENZHEN FAST TECHNOLOGIES CO.,LTD
74C412	L	Microsoft Corporation
74C530	L	vivo Mobile Communication Co., Ltd.
74C621	L	Zhejiang Hite Renewable Energy Co.,LTD
74C63B	L	AzureWave Technology Inc.
74C64A	L	AGOS Co.,Ltd
74C76E	L	RTK-TECHNOLOGIES, LLC
74C90F	L	Microchip Technologies Inc
74C929	L	Zhejiang Dahua Technology Co., Ltd.
74C99A	L	Ericsson AB
74C9A3	L	Fiberhome Telecommunication Technologies Co.,LTD
74CA25	L	Calxeda, Inc.
74CA60	L	Sonos, Inc.
74CBF3	L	Lava international limited
74CC39	L	Fiberhome Telecommunication Technologies Co.,LTD
74CC40	L	Apple, Inc.
74CD0C	L	Smith Myers Communications Ltd.
74CE56	L	Packet Force Technology Limited Company
74CF00	L	Shenzhen SuperElectron Technology Co.,Ltd.
74D02B	L	ASUSTek COMPUTER INC.
74D082	L	HISENSE VISUAL TECHNOLOGY CO.,LTD
74D0DC	L	Ericsson AB
74D21D	L	HUAWEI TECHNOLOGIES CO.,LTD
74D285	L	Texas Instruments
74D423	L	Amazon Technologies Inc.
74D435	L	GIGA-BYTE TECHNOLOGY CO.,LTD.
74D4DD	L	Quanta Computer Inc.
74D558	L	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
74D59C	L	fluidiQ by Magnalytix
74D5B8	L	Infraeo Inc
74D5C6	L	Microchip Technologies Inc
74D5E8	L	Apple, Inc.
74D637	L	Amazon Technologies Inc.
74D654	L	GINT
74D675	L	WYMA Tecnologia
74D6CB	L	New H3C Technologies Co., Ltd
74D6E5	L	Huawei Device Co., Ltd.
74D6EA	L	Texas Instruments
74D713	L	Huaqin Technology Co. LTD
74D7CA	L	Panasonic Automotive Systems Co.,Ltd
74D809	L	Microsoft Corporation
74D83E	L	Intel Corporate
74D850	L	Evrisko Systems
74D873	L	GUANGDONG GENIUS TECHNOLOGY CO., LTD.
74D9EB	L	Petabit Scale, Inc.
74DA38	L	Edimax Technology Co. Ltd.
74DA78	L	HP Inc.
74DA88	L	TP-LINK TECHNOLOGIES CO.,LTD.
74DADA	L	D-Link International
74DAEA	L	Texas Instruments
74DBD1	L	Ebay Inc
74DC13	L	Telink Micro LLC
74DDCB	L	China Leadshine Technology Co.,Ltd
74DDF0	L	SHEN ZHEN TENDA TECHNOLOGY CO.,LTD
74DE2B	L	Liteon Technology Corporation
74DFBF	L	Liteon Technology Corporation
74E06E	L	Ergophone GmbH
74E147	L	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
74E14A0	M	Altenburger Electronic GmbH
74E14A1	M	Cerevo Inc.
74E14A2	M	KLIMAT SOLEC Sp. z o.o.
74E14A3	M	emz-Hanauer GmbH & Co. KGaA
74E14A4	M	open joint stock company "YUG-SISTEMA plus"
74E14A5	M	UTU Oy
74E14A6	M	Emerging Technology (Holdings) Ltd.
74E14A7	M	APM Technologies (DongGuan) Ltd
74E14A8	M	aritec gmbh
74E14A9	M	Kanto Aircraft Instrument Co., Ltd.
74E14AA	M	AStar Design Service Technologies Co., Ltd.
74E14AB	M	Loctek Visual Technology Corp.
74E14AC	M	Wuhan Shenghong Laser Projection Technology Co.,LTD
74E14AD	M	Knog Pty Ltd
74E14AE	M	Diamond Kinetics
74E182	L	Texas Instruments
74E19A	L	Fiberhome Telecommunication Technologies Co.,LTD
74E1B6	L	Apple, Inc.
74E20C	L	Amazon Technologies Inc.
74E277	L	Vizmonet Pte Ltd
74E28C	L	Microsoft Corporation
74E2E7	L	Cisco Systems, Inc
74E2F5	L	Apple, Inc.
74E336	L	FUJIAN STAR-NET COMMUNICATION CO.,LTD
74E424	L	APISTE CORPORATION
74E50B	L	Intel Corporate
74E537	L	RADSPIN
74E543	L	Liteon Technology Corporation
74E5F9	L	Intel Corporate
74E60F	L	TECNO MOBILE LIMITED
74E665	L	Dynabook Technology (Hangzhou) Inc.
74E6B8	L	LG Electronics
74E6C7	L	LUXSHARE-ICT Co., Ltd.
74E6E2	L	Dell Inc.
74E798	L	Juniper Networks
74E7C6	L	Commscope
74E987	L	Apple, Inc.
74E9BF	L	HUAWEI TECHNOLOGIES CO.,LTD
74E9D8	L	Shanghai High-Flying Electronics Technology Co.,Ltd
74EA3A	L	TP-LINK TECHNOLOGIES CO.,LTD.
74EAC8	L	New H3C Technologies Co., Ltd
74EACB	L	New H3C Technologies Co., Ltd
74EAE8	L	Commscope
74EB80	L	Samsung Electronics Co.,Ltd
74EC42	L	Fiberhome Telecommunication Technologies Co.,LTD
74ECB2	L	Amazon Technologies Inc.
74ECF1	L	Acumen
74EE2A	L	SHENZHEN BILIAN ELECTRONIC CO.，LTD
74EE8D	L	Apollo Intelligent Connectivity (Beijing) Technology Co., Ltd.
74EF4B	L	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
74F06D	L	AzureWave Technology Inc.
74F07D	L	BnCOM Co.,Ltd
74F102	L	Beijing HCHCOM Technology Co., Ltd
74F2FA	L	Xiaomi Communications Co Ltd
74F413	L	Maxwell Forest
74F441	L	Samsung Electronics Co.,Ltd
74F612	L	Commscope
74F61C	L	HTC Corporation
74F661	L	Schneider Electric Fire & Security Oy
74F67A	L	Samsung Electronics Co.,Ltd
74F714	L	Lushare Precision Industry Co.,LTD
74F726	L	Neuron Robotics
74F737	L	KCE
74F7F6	L	Shanghai Sunmi Technology Co.,Ltd.
74F85D	L	Berkeley Nucleonics Corp
74F8DB0	M	Enercon Technologies
74F8DB1	M	GHL Advanced Technology GmbH & Co. KG
74F8DB2	M	Shenzhen Ruishi Information Technology Co.,Ltd.
74F8DB3	M	ATX
74F8DB4	M	WiFi Hotspots, SL
74F8DB5	M	Provision-ISR
74F8DB6	M	Shenzhen Melon Electronics Co.,Ltd
74F8DB7	M	Wuhan Tianyu Information Industry Co., Ltd.
74F8DB8	M	Songam Syscom Co. LTD.
74F8DB9	M	Avantree Corporation
74F8DBA	M	Ballard Technology, Inc,
74F8DBB	M	Capwave Technologies Inc
74F8DBC	M	TBM CO., LTD.
74F8DBD	M	Simon Electric (China) Co.,ltd
74F8DBE	M	Bernard Krone Holding GmbH & Co. KG
74F90F	L	HUAWEI TECHNOLOGIES CO.,LTD
74F91A	L	Onface
74F92C	L	Ubiquiti Inc
74F9CA	L	Nintendo Co.,Ltd
74FA29	L	Ubiquiti Inc
74FB17	L	Qingdao Goertek Horizons Tecnology Co.,LTD
74FC45	L	SIEMENS AG
74FC77	L	HUAWEI TECHNOLOGIES CO.,LTD
74FDA0	L	Compupal (Group) Corporation
74FE48	L	ADVANTECH CO., LTD.
74FECE	L	TP-Link Systems Inc
74FF4C	L	Skyworth Digital Technology(Shenzhen) Co.,Ltd
74FF7D	L	Wren Sound Systems, LLC
78009E	L	Samsung Electronics Co.,Ltd
7800A8	L	PT HAN SUNG ELECTORONICS INDONESIA
78028B	L	Apple, Inc.
78028F	L	Adaptive Spectrum and Signal Alignment (ASSIA), Inc.
7802B1	L	Cisco Systems, Inc
7802B7	L	ShenZhen Ultra Easy Technology CO.,LTD
7802F8	L	Xiaomi Communications Co Ltd
78034F	L	Nokia
780473	L	Texas Instruments
78047A	L	Edge Networks LLC
7804E3	L	Huawei Device Co., Ltd.
780541	L	Queclink Wireless Solutions Co., Ltd.
78055F	L	Shenzhen WYC Technology Co., Ltd.
78058C	L	mMax Communications, Inc.
7806C9	L	Huawei Device Co., Ltd.
78071C	L	Green Energy Options Ltd
780738	L	Z.U.K. Elzab S.A.
78078F	L	HUAWEI TECHNOLOGIES CO.,LTD
78084D	L	HUAWEI TECHNOLOGIES CO.,LTD
780A57	L	Shanghai Lightningsemi Technology Co.,Ltd.
780AC7	L	Baofeng TV Co., Ltd.
780C26	L	Trafag AG
780C48	L	Hong Kong Yihao Electronic Technology Co., Limited
780C71	L	Inseego Wireless, Inc
780CB8	L	Intel Corporate
780CF0	L	Cisco Systems, Inc
780ED1	L	TRUMPF Werkzeugmaschinen GmbH+Co.KG
780F77	L	HangZhou Gubei Electronics Technology Co.,Ltd
780F81	L	Cisco Meraki
781053	L	China Mobile Group Device Co.,Ltd.
781100	L	Quantumsolution
781185	L	NBS Payment Solutions Inc.
78119D	L	Cisco Systems, Inc
7811DC	L	XIAOMI Electronics,CO.,LTD
78123E	L	TECNO MOBILE LIMITED
7812B8	L	ORANTEK LIMITED
7813050	M	InnoSenT
7813051	M	Global Media Streaming LLC
7813052	M	LEAFF ENGINEERING SRL
7813053	M	microtec Sicherheitstechnik GmbH
7813054	M	Jiangxi Winsky Intelligence Technology Co., Ltd
7813055	M	ATS-CONVERS,LLC
7813056	M	CRRC Nangjing Puzhen Haitai Brake Equipment Co., LTD
7813057	M	E-Stone Electronics Co., Ltd
7813058	M	Shenzhen AV-Display Co.,Ltd
7813059	M	Shanghai Kanghai Information System CO.,LTD.
781305A	M	Leonardo SpA - Montevarchi
781305B	M	Bithouse Oy
781305C	M	Brigates Microelectronics Co., Ltd.
781305D	M	Shanghai Siminics Optoelectronic Technology Co., Ltd
781305E	M	Dongguan zhenxing electronic technology co.,limited
7813E0	L	FUJIAN STAR-NET COMMUNICATION CO.,LTD
78152D	L	UNION CHIP TECHNOLOGY LIMITED
781699	L	HUAWEI TECHNOLOGIES CO.,LTD
781735	L	Nokia Shanghai Bell Co., Ltd.
7817BE	L	HUAWEI TECHNOLOGIES CO.,LTD
781881	L	AzureWave Technology Inc.
7818A8	L	Huawei Device Co., Ltd.
7818EC	L	Fortinet, Inc.
78192E	L	NASCENT Technology
7819F7	L	Juniper Networks
781A32	L	Huawei Device Co., Ltd.
781C1E	L	Chongqing Yipingfang Technology Co., Ltd.
781C3C	L	Espressif Inc.
781C5A	L	SHARP Corporation
781C9D	L	Silicon Laboratories
781D4A	L	zte corporation
781DBA	L	HUAWEI TECHNOLOGIES CO.,LTD
781DFD	L	Jabil Inc
781EB8	L	Shenzhen iComm Semiconductor CO.,LTD
781F11	L	RAB Lighting
781F7C	L	Nokia
781FDB	L	Samsung Electronics Co.,Ltd
78202E	L	Skychers Creations ShenZhen Limited
782051	L	TP-Link Systems Inc.
782079	L	ID Tech
7820A5	L	Nintendo Co.,Ltd
7820BD	L	Polysense (Beijing) Technologies Co. Ltd
782184	L	Espressif Inc.
78223D	L	Affirmed Networks
782288	L	SHENZHEN BILIAN ELECTRONIC CO.，LTD
782327	L	Samsung Electronics Co.,Ltd
7823AE	L	Commscope
782459	L	Alcatel-Lucent Enterprise
7824AF	L	ASUSTek COMPUTER INC.
7824BE	L	Cisco Systems, Inc
782544	L	Omnima Limited
78257A	L	LEO Innovation Lab
782599	L	Huawei Device Co., Ltd.
7825AD	L	Samsung Electronics Co.,Ltd
7826A6	L	zte corporation
7828CA	L	Sonos, Inc.
7829AD	L	NINGBO QIXIANG INFORMATION TECHNOLOGY CO., LTD
7829ED	L	ASKEY COMPUTER CORP
782A79	L	Integrated Device Technology (Malaysia) Sdn. Bhd.
782AF8	L	IETHCOM INFORMATION TECHNOLOGY CO., LTD.
782B46	L	Intel Corporate
782B60	L	Huawei Device Co., Ltd.
782B64	L	Bose Corporation
782BCB	L	Dell Inc.
782C29	L	New H3C Technologies Co., Ltd
782D7E	L	TRENDnet, Inc.
782DAD	L	HUAWEI TECHNOLOGIES CO.,LTD
782E03	L	GUANGDONG GENIUS TECHNOLOGY CO., LTD.
782E56	L	China Mobile Group Device Co.,Ltd.
782EEF	L	Nokia Corporation
782F02	L	Honor Device Co., Ltd.
782F17	L	Xlab Co.,Ltd
78303B	L	Stephen Technologies Co.,Limited
78305D	L	zte corporation
7830E1	L	UltraClenz, LLC
7830F5	L	TBT Inc.
78312B	L	zte corporation
7831C1	L	Apple, Inc.
7831C4	L	Panascais ehf.
78321B	L	D-Link International
78324F	L	Millennium Group, Inc.
7833C6	L	Samsung Electronics Co.,Ltd
783409	L	HUAWEI TECHNOLOGIES CO.,LTD
783486	L	Nokia
7834B4	L	HUAWEI TECHNOLOGIES CO.,LTD
7834FD	L	vivo Mobile Communication Co., Ltd.
7835A0	L	Zurn Industries LLC
783607	L	Cermate Technologies Inc.
783690	L	Yulong Computer Telecommunication Scientific (Shenzhen) Co.,Ltd
7836CC	L	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
783716	L	Samsung Electronics Co.,Ltd
78392D0	M	Neuron GmbH
78392D1	M	LivEye GmbH
78392D2	M	Chengdu Shiketong Technology Co.,Ltd
78392D3	M	Zeta Alarms Limited
78392D4	M	Annapurna labs
78392D5	M	IO Master Technology
78392D6	M	Annapurna labs
78392D7	M	Shanghai Kanghai Information System CO.,LTD.
78392D8	M	Dreamtek
78392D9	M	AVATR Co., LTD.
78392DA	M	Edgenectar Inc.
78392DB	M	MedRx, Inc
78392DC	M	Jiangsu Yibang New Energy Technology Co., LTD
78392DD	M	Avantree Corporation
78392DE	M	Planeta Informática Ltda
783A6C	L	TECNO MOBILE LIMITED
783A84	L	Apple, Inc.
783CE3	L	Kai-EE
783D5B	L	TELNET Redes Inteligentes S.A.
783E53	L	SKY UK LIMITED
783EA1	L	Nokia Shanghai Bell Co., Ltd.
783F15	L	EasySYNC Ltd.
783F4D	L	Apple, Inc.
7840E4	L	Samsung Electronics Co.,Ltd
78421C	L	Espressif Inc.
784405	L	FUJITU(HONG KONG) ELECTRONIC Co.,LTD.
78444A	L	Shenzhen Aiwinn information Technology Co., Ltd.
784476	L	Zioncom Electronics (Shenzhen) Ltd.
7844FD	L	TP-LINK TECHNOLOGIES CO.,LTD.
784501	L	Biamp Systems
784558	L	Ubiquiti Inc
784561	L	CyberTAN Technology Inc.
7845B3	L	Huawei Device Co., Ltd.
7845C4	L	Dell Inc.
7845DC	L	HUAWEI TECHNOLOGIES CO.,LTD
78465C	L	CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.
78465F	L	Fiberhome Telecommunication Technologies Co.,LTD
78467D	L	SKAIChips
7846C4	L	DAEHAP HYPER-TECH
7846D4	L	Samsung Electronics Co.,Ltd
78471D	L	Samsung Electronics Co.,Ltd
7847E3	L	Sichuan Tianyi Comheart Telecom Co.,LTD
78482C	L	START USA, INC.
784859	L	Hewlett Packard
7848FC	L	System Loco Ltd
78491D	L	The Will-Burt Company
784946	L	Cambridge Mobile Telematics, Inc.
7849D7	L	Samsung Electronics Co.,Ltd
784B08	L	f.robotics acquisitions ltd
784B87	L	Murata Manufacturing Co., Ltd.
784F24	L	Taicang T&W Electronics
784F43	L	Apple, Inc.
784F9B	L	Juniper Networks
785005	L	MOKO TECHNOLOGY Ltd
78507C	L	Juniper Networks
78510C	L	LiveU Ltd.
78521A	L	Samsung Electronics Co.,Ltd
785237	L	zte corporation
785249	L	Loxone Electronics GmbH
78524A	L	Optonic GmbH
785262	L	Shenzhen Hojy Software Co., Ltd.
78530D	L	Shenzhen Skyworth Digital Technology CO., Ltd
785333	L	Beijing Xiaomi Electronics Co.,Ltd
785364	L	SHIFT GmbH
7853F2	L	Roxton Systems Ltd.
78542E	L	D-Link International
785517	L	SankyuElectronics
785536	L	shenzhen AZW Technology(Group) Co.,Ltd
785712	L	Mobile Integration Workgroup
785773	L	HUAWEI TECHNOLOGIES CO.,LTD
7857B0	L	GERTEC BRASIL LTDA
785844	L	Hangzhou Sciener Smart Technology Co., Ltd.
785860	L	HUAWEI TECHNOLOGIES CO.,LTD
7858F3	L	Vachen Co.,Ltd
78593E	L	RAFI GmbH & Co.KG
78595E	L	Samsung Electronics Co.,Ltd
785968	L	Hon Hai Precision Ind. Co.,Ltd.
785994	L	Alif Semiconductor, Inc.
785B64	L	Huawei Device Co., Ltd.
785C28	L	Prime Motion Inc.
785C5E	L	HUAWEI TECHNOLOGIES CO.,LTD
785C72	L	Hioso Technology Co., Ltd.
785DC8	L	LG Electronics
785EA2	L	Sunitec Enterprise Co.,Ltd
785ECC	L	Apple, Inc.
785EE80	M	Youtransactor
785EE81	M	RIKEN KEIKI NARA MFG. Co., Ltd.
785EE82	M	Vega-Absolute
785EE83	M	Incontrol LLC
785EE84	M	beijing Areospace Hongda optoelectronics technology co.,ltd
785EE85	M	INFOMOBILITY S.R.L.
785EE86	M	Guangdong COROS Sports Technology Co., Ltd
785EE87	M	MT B?LG? TEKNOLOJ?LER? VE DI? T?C. A.?.
785EE88	M	Jiangxi guoxuan radio and television technology Co.,Ltd
785EE89	M	TOPDON TECHNOLOGY Co.,Ltd.
785EE8A	M	Yake (Tianjin) Technology Co.,Ltd.
785EE8B	M	Lantern Engineering (Pty) Ltd
785EE8C	M	FINETOOLING TECHNOLOGY(HONG KONG)CO.,LIMITED
785EE8D	M	Tachyon Networks
785EE8E	M	Suzhou Tianping Advanced Digital Technologies Co.Ltd
785F28	L	EM Microelectronic
785F36	L	Shenzhen Skyworth Digital Technology CO., Ltd
785F4C	L	Argox Information Co., Ltd.
785F6C	L	Arista Networks
785FA4	L	Ciena Corporation
78605B	L	TP-LINK TECHNOLOGIES CO.,LTD.
786089	L	Samsung Electronics Co.,Ltd
78617C	L	MITSUMI ELECTRIC CO.,LTD.
786256	L	HUAWEI TECHNOLOGIES CO.,LTD
786299	L	BITSTREAM sp. z o.o.
7864A0	L	Cisco Systems, Inc
7864C0	L	Apple, Inc.
7864E6	L	Green Motive Technology Limited
7864F0	L	Beijing Soynetic Co., Ltd
78653B	L	Shaoxing Ourten Electronics Co., Ltd.
786559	L	Sagemcom Broadband SAS
78669D	L	Hui Zhou Gaoshengda Technology Co.,LTD
7866A5	L	Chipsea Technologies (Shenzhen) Crop.
7866AE	L	ZTEC Instruments, Inc.
7866D7	L	GENSTORAIGE TECHNOLOGY CO.LTD.
7866F3	L	shenzhen worldelite electronics co., LTD
78670E	L	WNC Corporation
7867D7	L	Apple, Inc.
786829	L	eero inc.
7868F7	L	YSTen Technology Co.,Ltd
7869D4	L	Shenyang Vibrotech Instruments Inc.
786A1F	L	Commscope
786A89	L	HUAWEI TECHNOLOGIES CO.,LTD
786BA5	L	Changchun Jetty Automotive Technology Co., LTD
786C1C	L	Apple, Inc.
786C84	L	Amazon Technologies Inc.
786CAB	L	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
786D94	L	Palo Alto Networks
786DEB	L	GE Lighting
787052	L	Welotec GmbH
787104	L	Sichuan Tianyi Comheart Telecom Co.,LTD
78719C	L	Commscope
78725D	L	Cisco Systems, Inc
7872640	M	SmartMore Co.,ltd.
7872641	M	Zhengzhou Reform Intelligent Device Co., Ltd
7872642	M	BZBGEAR
7872643	M	Guangdong Hongqin Telecom Technology Co.,Ltd.
7872644	M	Asustor Inc.
7872645	M	CALTTA TECHNOLOGIES CO.,LTD.
7872646	M	Shenzhen C-DIGI Technology Co.,Ltd.
7872647	M	Conjing Networks Inc.
7872648	M	Gsou Technology(Shenzhen)Co.,Ltd
7872649	M	SHENZHEN FANGZHICHENG TECHNOLOGY CO., LTD.
787264A	M	Typhoon HIL, Inc.
787264B	M	digades GmbH
787264C	M	Comcast-SRL
787264D	M	QT systems ab
787264E	M	Heltec Automation
787462	L	Intel Corporate
78753E	L	Apple, Inc.
787689	L	eero inc.
7876D9	L	EXARA Group
787826	L	HUAWEI TECHNOLOGIES CO.,LTD
7878350	M	ATsens
7878351	M	ENQT GmbH
7878352	M	EHTech (Beijing)Co., Ltd.
7878353	M	SHENZHEN CHUANGWEI ELECTRONIC APPLIANCE TECH CO., LTD.
7878354	M	Jiaxing Cyber Sensor Intelligent Technology Co., Ltd.
7878355	M	IRISS Inc.
7878356	M	MAICUN Information Technology(Shanghai)Co.,Ltd
7878357	M	Ambient Life Inc.
7878358	M	Shandong Xintong Electronics Co., Ltd
7878359	M	BLOOM VIEW LIMITED
787835A	M	Skylight
787835B	M	Shanghai Intchains Technology Co., Ltd.
787835C	M	DBG Communications Technology Co.,Ltd.
787835D	M	Suzhou Chena Information Technology Co., Ltd.
787835E	M	NEOARK Corporation
787871	L	Texas Instruments
787984	L	Apple, Inc.
787A6F	L	Juice Technology AG
787B8A	L	Apple, Inc.
787D48	L	ITEL MOBILE LIMITED
787D53	L	Extreme Networks, Inc.
787DF3	L	Sterlite Technologies Limited
787E42	L	zte corporation
787E61	L	Apple, Inc.
787F62	L	GiK mbH
788038	L	FUNAI ELECTRIC CO., LTD.
788102	L	Sercomm Corporation.
78818C	L	Nintendo Co.,Ltd
78818F	L	Server Racks Australia Pty Ltd
7881CE	L	China Mobile Iot Limited company
788371	L	HUAWEI TECHNOLOGIES CO.,LTD
78843C	L	Sony Corporation
7884EE	L	INDRA ESPACIO S.A.
788517	L	Cisco Systems, Inc
7885F4	L	Huawei Device Co., Ltd.
78862E	L	Microsoft Corporation
7886B6	L	Shenzhen YOUHUA Technology Co., Ltd
78870D	L	Unifiedgateways India Private Limited
78886D	L	Apple, Inc.
78888A	L	CDR Sp. z o.o. Sp. k.
788973	L	CMC
788A20	L	Ubiquiti Inc
788A86	L	China Dragon Technology Limited
788AFB	L	HANSHOW TECHNOLOGY CO.,LTD.
788B2A	L	Zhen Shi Information Technology (Shanghai) Co., Ltd.
788B77	L	Standar Telecom
788C4D	L	Indyme Solutions, LLC
788C54	L	Ping Communication
788C77	L	LEXMARK INTERNATIONAL, INC.
788CB5	L	TP-Link Systems Inc
788DAF	L	Sagemcom Broadband SAS
788DF7	L	Hitron Technologies. Inc
788E33	L	Jiangsu SEUIC Technology Co.,Ltd
788E45	L	Jizaie inc.
7890A2	L	zte corporation
7891DE	L	Guangdong ACIGA Science&Technology Co.,Ltd
7891E9	L	Raisecom Technology CO., LTD
78923E	L	Nokia Corporation
78929C	L	Intel Corporate
7893C3	L	Hui Zhou Gaoshengda Technology Co.,LTD
7894B4	L	Sercomm Corporation.
7894E8	L	Radio Bridge
7895EB	L	ITEL MOBILE LIMITED
78960D	L	Apple, Inc.
78966E	L	Huawei Device Co., Ltd.
789682	L	zte corporation
789684	L	Commscope
7896A3	L	Extreme Networks, Inc.
7897C3	L	DINGXIN INFORMATION TECHNOLOGY CO.,LTD
7898E8	L	D-Link International
7898FD	L	Q9 Networks Inc.
789912	L	Flyingvoice (HongKong) Technologies Limited
78995C	L	Nationz Technologies Inc
789966	L	Musilab Electronics (DongGuan)Co.,Ltd.
789987	L	Xiaomi Communications Co Ltd
78998F	L	MEDILINE ITALIA SRL
789A18	L	Routerboard.com
789C85	L	August Home, Inc.
789CE7	L	Shenzhen Aikede Technology Co., Ltd
789ED0	L	Samsung Electronics Co.,Ltd
789F38	L	Shenzhen Feasycom Co., Ltd
789F4C	L	HOERBIGER Elektronik GmbH
789F6A	L	Ruckus Wireless
789F70	L	Apple, Inc.
789F87	L	Siemens AG I IA PP PRM
789FAA	L	Huawei Device Co., Ltd.
78A03F	L	Amazon Technologies Inc.
78A051	L	iiNet Labs Pty Ltd
78A106	L	TP-LINK TECHNOLOGIES CO.,LTD.
78A13E	L	New H3C Technologies Co., Ltd
78A183	L	Advidia
78A1D8	L	ShenzhenEnjoyTechnologyCo.,Ltd
78A2A0	L	Nintendo Co., Ltd.
78A351	L	SHENZHEN ZHIBOTONG ELECTRONICS CO.,LTD
78A3E4	L	Apple, Inc.
78A4BA	L	Marquardt India Pvt Ltd
78A504	L	Texas Instruments
78A5DD	L	Shenzhen Smarteye Digital Electronics Co., Ltd
78A683	L	Precidata
78A6A0	L	Hangzhou Ezviz Software Co.,Ltd.
78A6BD	L	DAEYEON Control&Instrument Co,.Ltd
78A6E1	L	Brocade Communications Systems LLC
78A714	L	Amphenol
78A7C7	L	Apple, Inc.
78A7EB	L	1MORE
78A873	L	Samsung Electronics Co.,Ltd
78AA82	L	New H3C Technologies Co., Ltd
78AB60	L	ABB Australia
78ABBB	L	Samsung Electronics Co.,Ltd
78AC44	L	Dell Inc.
78ACBF	L	Igneous Systems
78ACC0	L	Hewlett Packard
78ADDA	L	Sonova Consumer Hearing GmbH
78AE0C	L	Far South Networks
78AF08	L	Intel Corporate
78AF58	L	GIMASI SA
78AFB8	L	Shenzhen SDMC Technology CP,.LTD
78AFE4	L	Comau S.p.A
78B213	L	DWnet Technologies(Suzhou) Corporation
78B28D	L	Beijing Tengling Technology CO.Ltd
78B39F	L	SERNET (SUZHOU) TECHNOLOGIES CORPORATION
78B3B9	L	ShangHai sunup lighting CO.,LTD
78B3CE	L	Elo touch solutions
78B46A	L	HUAWEI TECHNOLOGIES CO.,LTD
78B554	L	Huawei Device Co., Ltd.
78B5D2	L	Ever Treasure Industrial Limited
78B5F2	L	HUAWEI TECHNOLOGIES CO.,LTD
78B6C1	L	AOBO Telecom Co.,Ltd
78B6EC	L	Scuf Gaming International LLC
78B6FE	L	Samsung Electronics Co.,Ltd
78B81A	L	INTER SALES A/S
78B84B	L	Sichuan Tianyi Comheart Telecom Co.,LTD
78B8D6	L	Zebra Technologies Inc.
78BAD0	L	Shinybow Technology Co. Ltd.
78BAF9	L	Cisco Systems, Inc
78BB5C	L	Nokia Solutions and Networks India Private Limited
78BB88	L	Maxio Technology (Hangzhou) Ltd.
78BBC1	L	SERVERCOM (INDIA) PRIVATE LIMITED
78BC1A	L	Cisco Systems, Inc
78BDBC	L	Samsung Electronics Co.,Ltd
78BE81	L	FN-LINK TECHNOLOGY Ltd.
78BEB6	L	Enhanced Vision
78BEBD	L	STULZ GmbH
78C11D	L	Samsung Electronics Co.,Ltd
78C1A7	L	zte corporation
78C1AE	L	Hangzhou Ezviz Software Co.,Ltd.
78C213	L	Sagemcom Broadband SAS
78C2C00	M	Shenzhen ELI Technology co.,ltd
78C2C01	M	XRONOS-INC
78C2C02	M	RONIX incorporated
78C2C03	M	Ningbo Sanxing Electric Co., Ltd.
78C2C04	M	Ory Laboratory Co., Ltd.
78C2C05	M	ShenZhen TuLing Robot CO.,LTD
78C2C06	M	Sichuan Tianyi Comheart Telecom Co.,LTD
78C2C07	M	Guangzhou Hongcai Stage Equipment co.,ltd
78C2C08	M	Beijing Coilabs technology co.,ltd
78C2C09	M	SES
78C2C0A	M	Ombitron, Inc.
78C2C0B	M	Wan Chao An (Beijing) Technology Co., Ltd.
78C2C0C	M	Shanghai Hanyi Technologies Co,.Ltd.
78C2C0D	M	KORF Inc.
78C2C0E	M	Huwomobility
78C313	L	China Mobile Group Device Co.,Ltd.
78C3E9	L	Samsung Electronics Co.,Ltd
78C40E	L	H&D Wireless
78C4AB	L	Shenzhen Runsil Technology Co.,Ltd
78C4FA	L	Meta Platforms, Inc.
78C57D	L	Zyxel Communications Corporation
78C5E5	L	Texas Instruments
78C5F8	L	Huawei Device Co., Ltd.
78C62B	L	FUJIAN STAR-NET COMMUNICATION CO.,LTD
78C6BB	L	Analog Devices, Inc.
78C881	L	Sony Interactive Entertainment Inc.
78C884	L	Huawei Device Co., Ltd.
78C95E	L	Midmark RTLS
78CA04	L	Nokia Corporation
